Customer_ID,Product_ID,Estimated_Rating
CUST_5T7GPF,PROD_DVR7AM,109.92076533333334
CUST_90K7NP,PROD_ZQHG6P,109.92076533333334
CUST_Z008CA,PROD_ISQDR7,109.92076533333334
CUST_V0UMCK,PROD_O59ZRN,109.92076533333334
CUST_0YE5ND,PROD_GC1FAP,109.92076533333334
CUST_4P3PO7,PROD_FLO24H,109.92076533333334
CUST_G34S6Z,PROD_L5AM5A,109.92076533333334
CUST_71YXXB,PROD_WWRVER,109.92076533333334
CUST_T1O53K,PROD_ACME9Y,109.92076533333334
CUST_IXR28K,PROD_34WKG6,109.92076533333334
CUST_UL7A4C,PROD_XMLRE6,109.92076533333334
CUST_NHIYBZ,PROD_OM485I,109.92076533333334
CUST_SR7FKC,PROD_0H8MRV,109.92076533333334
CUST_YB0SD8,PROD_G1FAJ6,109.92076533333334
CUST_LXE9W3,PROD_G654IY,109.92076533333334
CUST_VGX50A,PROD_SATWOE,109.92076533333334
CUST_0AQMEI,PROD_O2HBNQ,109.92076533333334
CUST_ZJYEPP,PROD_6TB85Q,109.92076533333334
CUST_WAKFX3,PROD_1GA3QK,109.92076533333334
CUST_34QW4J,PROD_52TTDY,109.92076533333334
CUST_4K0ASN,PROD_L8AW41,109.92076533333334
CUST_HC03QO,PROD_WXR9SY,109.92076533333334
CUST_B6I6TQ,PROD_WRDYK1,109.92076533333334
CUST_3DTCJN,PROD_TJL79L,109.92076533333334
CUST_I067JD,PROD_SGSENK,109.92076533333334
CUST_ON2PFJ,PROD_UUL3PI,109.92076533333334
CUST_38DRUN,PROD_G4S371,109.92076533333334
CUST_7PQXDL,PROD_Z790LH,109.92076533333334
CUST_F9TEM9,PROD_P7OTL9,109.92076533333334
CUST_JPBM76,PROD_AWKYQU,109.92076533333334
CUST_SNVLJ8,PROD_6SQXSD,109.92076533333334
CUST_6HNYK7,PROD_5O6M47,109.92076533333334
CUST_56HP1Q,PROD_YN28J1,109.92076533333334
CUST_JKGSP2,PROD_1VF9NP,109.92076533333334
CUST_53H9P0,PROD_QK8V3K,109.92076533333334
CUST_X5U3YU,PROD_1CJNQ6,109.92076533333334
CUST_J6DSZM,PROD_FWJAUS,109.92076533333334
CUST_I1R657,PROD_3OSWAH,109.92076533333334
CUST_2525GQ,PROD_ET5WV9,109.92076533333334
CUST_YG84JT,PROD_7PGXW4,109.92076533333334
CUST_45LIB3,PROD_OVT33J,109.92076533333334
CUST_4ACQQ5,PROD_1TSZMM,109.92076533333334
CUST_535IX2,PROD_9D90X6,109.92076533333334
CUST_K8UHB3,PROD_M5FII4,109.92076533333334
CUST_JK6K0D,PROD_YRUIOT,109.92076533333334
CUST_HBIN32,PROD_4HP7R7,109.92076533333334
CUST_XXXU6P,PROD_HKJU55,109.92076533333334
CUST_PRH5DJ,PROD_4ED19T,109.92076533333334
CUST_QDC8VA,PROD_D3482Q,109.92076533333334
CUST_H5HBBB,PROD_9OUJWI,109.92076533333334
CUST_PBCB53,PROD_4NQIFB,109.92076533333334
CUST_3FTPMG,PROD_N0B4VR,109.92076533333334
CUST_DX8IY3,PROD_72M01P,109.92076533333334
CUST_K9IYQG,PROD_TN98WK,109.92076533333334
CUST_PPKBYK,PROD_9MLY82,109.92076533333334
CUST_Y4ABK7,PROD_BR1PIF,109.92076533333334
CUST_NUDVH6,PROD_5IWYHA,109.92076533333334
CUST_T0BYH1,PROD_RQPFJ8,109.92076533333334
CUST_Q5HFB7,PROD_3SYFQG,109.92076533333334
CUST_6DXPD1,PROD_VJVZLH,109.92076533333334
CUST_N8PVH5,PROD_MPST17,109.92076533333334
CUST_SYSB32,PROD_O7D8L5,109.92076533333334
CUST_ZWKJWL,PROD_6C51JJ,109.92076533333334
CUST_ON1IWB,PROD_VDCUEZ,109.92076533333334
CUST_9SBTC8,PROD_5A53KM,109.92076533333334
CUST_6JCME2,PROD_U2K14B,109.92076533333334
CUST_LL1FJ2,PROD_Z7C2NS,109.92076533333334
CUST_DHNQXG,PROD_8X082G,109.92076533333334
CUST_PK2LI2,PROD_71PE9W,109.92076533333334
CUST_63X3G5,PROD_BRMPGX,109.92076533333334
CUST_BJRZJL,PROD_W84YCS,109.92076533333334
CUST_611PJ6,PROD_ZR7B57,109.92076533333334
CUST_8RPH58,PROD_JE4YZR,109.92076533333334
CUST_6VOX4R,PROD_KXXFE5,109.92076533333334
CUST_4OQ2TY,PROD_IUDQMY,109.92076533333334
CUST_DIUOWK,PROD_A18NON,109.92076533333334
CUST_GY1GWV,PROD_339XSL,109.92076533333334
CUST_FBNUJH,PROD_KWTDKE,109.92076533333334
CUST_14W5DN,PROD_OZ5PE6,109.92076533333334
CUST_IZ5SF9,PROD_XLWRY4,109.92076533333334
CUST_BTBTNA,PROD_1MD9A9,109.92076533333334
CUST_253BDM,PROD_BWAIM6,109.92076533333334
CUST_7FSZ5S,PROD_KML1UI,109.92076533333334
CUST_8Q1EN3,PROD_809ZQ3,109.92076533333334
CUST_A2U1CC,PROD_ABEAMR,109.92076533333334
CUST_706LSJ,PROD_H8WNIX,109.92076533333334
CUST_6CYBKL,PROD_QPO5J7,109.92076533333334
CUST_OBBDQK,PROD_MJ6TI2,109.92076533333334
CUST_R78OLL,PROD_B4K5YK,109.92076533333334
CUST_2M90XB,PROD_N1790S,109.92076533333334
CUST_ABEBXO,PROD_1YU3AO,109.92076533333334
CUST_OJGSHZ,PROD_NKAQY2,109.92076533333334
CUST_0I8BU9,PROD_WV37EC,109.92076533333334
CUST_B4ZCM6,PROD_DKGUKQ,109.92076533333334
CUST_2M6BEN,PROD_E0XWDR,109.92076533333334
CUST_LXNKQL,PROD_YKC170,109.92076533333334
CUST_R789BE,PROD_EBAVLF,109.92076533333334
CUST_SCI8SU,PROD_XZQHSH,109.92076533333334
CUST_7H9NXQ,PROD_BIFD0K,109.92076533333334
CUST_683JS7,PROD_HJTHNN,109.92076533333334
CUST_0BBJLU,PROD_J5OWC7,109.92076533333334
CUST_9B07QB,PROD_6K8GDZ,109.92076533333334
CUST_GYMHX9,PROD_1YKIZ1,109.92076533333334
CUST_TJ4CA0,PROD_8M6GPC,109.92076533333334
CUST_S81CWY,PROD_M0DXMX,109.92076533333334
CUST_A4JIEA,PROD_8CM4NX,109.92076533333334
CUST_AGB7W8,PROD_7AI6KF,109.92076533333334
CUST_N703JU,PROD_W8VC03,109.92076533333334
CUST_N0AHN6,PROD_2FEY9C,109.92076533333334
CUST_7NSYF1,PROD_PVTJQC,109.92076533333334
CUST_7LBWM5,PROD_QY2YCI,109.92076533333334
CUST_X7TUIM,PROD_JWZ9BG,109.92076533333334
CUST_W43MTM,PROD_6T6C2D,109.92076533333334
CUST_YXOB3H,PROD_PS1CJT,109.92076533333334
CUST_7BZX9D,PROD_LGNO3Z,109.92076533333334
CUST_OJ8GKD,PROD_ZVNPKL,109.92076533333334
CUST_STW16F,PROD_R9HD4N,109.92076533333334
CUST_B87QPA,PROD_N37MAU,109.92076533333334
CUST_OVFH3R,PROD_ST0BM4,109.92076533333334
CUST_35FKCS,PROD_2QSRJT,109.92076533333334
CUST_PZ5NP0,PROD_BCKESO,109.92076533333334
CUST_OJNUFP,PROD_SCTAHV,109.92076533333334
CUST_LN9YPE,PROD_LK7H4K,109.92076533333334
CUST_CCTPG4,PROD_YAG4X1,109.92076533333334
CUST_S7GB8T,PROD_32SHVQ,109.92076533333334
CUST_H08VJA,PROD_1IRGDV,109.92076533333334
CUST_AKC211,PROD_BNSVC4,109.92076533333334
CUST_ZP0Y98,PROD_XEDDHT,109.92076533333334
CUST_GR0GUR,PROD_2K7M7D,109.92076533333334
CUST_U53X37,PROD_KLXJ9V,109.92076533333334
CUST_DLDPWS,PROD_C8K43P,109.92076533333334
CUST_8O0LYB,PROD_SGUW56,109.92076533333334
CUST_Q6A35A,PROD_XOLTKF,109.92076533333334
CUST_P2FS00,PROD_9E388O,109.92076533333334
CUST_5799L0,PROD_O94WFH,109.92076533333334
CUST_8EIX0D,PROD_FKU7YV,109.92076533333334
CUST_MYYAH6,PROD_6RMS79,109.92076533333334
CUST_8XNG76,PROD_40Z48N,109.92076533333334
CUST_9LSS40,PROD_AO05J7,109.92076533333334
CUST_5J5I6P,PROD_UZDZCA,109.92076533333334
CUST_JXLC5R,PROD_6KMKRP,109.92076533333334
CUST_PWNZM7,PROD_V3B34I,109.92076533333334
CUST_UN2PBU,PROD_H7E65T,109.92076533333334
CUST_O2F07M,PROD_6B0OSH,109.92076533333334
CUST_0WRA6A,PROD_MH7W51,109.92076533333334
CUST_PNHSZ7,PROD_HQTFNZ,109.92076533333334
CUST_LWA8XO,PROD_YDL4HH,109.92076533333334
CUST_XH31A5,PROD_BNNO9Y,109.92076533333334
CUST_G2AQM4,PROD_5CBL99,109.92076533333334
CUST_FIK4A2,PROD_SES5R7,109.92076533333334
CUST_KDWV2A,PROD_M5O381,109.92076533333334
CUST_P6XUKK,PROD_XIAHJE,109.92076533333334
CUST_S6D960,PROD_5VBOWN,109.92076533333334
CUST_EZESVA,PROD_VUM0DH,109.92076533333334
CUST_C0YU8J,PROD_7ODZQ9,109.92076533333334
CUST_LHDRGM,PROD_B7PKCY,109.92076533333334
CUST_GCMJCI,PROD_39UKWU,109.92076533333334
CUST_M8NSE5,PROD_DDI3E1,109.92076533333334
CUST_O74TY6,PROD_JLWIOC,109.92076533333334
CUST_MUGDP6,PROD_KQ3W9F,109.92076533333334
CUST_BWIU6W,PROD_OTKUA0,109.92076533333334
CUST_3VGA95,PROD_GZ9KCW,109.92076533333334
CUST_EWA5ZK,PROD_397JTI,109.92076533333334
CUST_BGA2CA,PROD_FMTC83,109.92076533333334
CUST_4M2KTZ,PROD_FHQXTB,109.92076533333334
CUST_CNO07L,PROD_7DZFLZ,109.92076533333334
CUST_DCB05J,PROD_EQJEIX,109.92076533333334
CUST_7LFN2P,PROD_0MQTR5,109.92076533333334
CUST_IVVJN5,PROD_PIMCAY,109.92076533333334
CUST_DU4VVY,PROD_GFC042,109.92076533333334
CUST_3RXMNL,PROD_LB07EK,109.92076533333334
CUST_8KTX86,PROD_ZRU76A,109.92076533333334
CUST_WAW7UW,PROD_MB1DQ2,109.92076533333334
CUST_1GNMOM,PROD_8G2TUC,109.92076533333334
CUST_OC92Q1,PROD_RDMT78,109.92076533333334
CUST_PRYX1O,PROD_1A6IJW,109.92076533333334
CUST_LKD533,PROD_3DZHN9,109.92076533333334
CUST_4VTTKX,PROD_4RHBZ8,109.92076533333334
CUST_YNM9HA,PROD_7APED2,109.92076533333334
CUST_F6MQ12,PROD_9D87D0,109.92076533333334
CUST_2J0HZV,PROD_TBQ5BX,109.92076533333334
CUST_YN1N1P,PROD_EH045I,109.92076533333334
CUST_1TELFE,PROD_I5JI80,109.92076533333334
CUST_N4F6J0,PROD_7UNVCI,109.92076533333334
CUST_H6BANA,PROD_RL8PQU,109.92076533333334
CUST_EYMCEJ,PROD_PDTYSV,109.92076533333334
CUST_VZ2AHC,PROD_1TI584,109.92076533333334
CUST_QF61IM,PROD_G25BR4,109.92076533333334
CUST_2QPMUA,PROD_KKP9UW,109.92076533333334
CUST_2Z70SE,PROD_T75CHZ,109.92076533333334
CUST_C544ZF,PROD_LXKJY7,109.92076533333334
CUST_C6C009,PROD_BQ7DBW,109.92076533333334
CUST_XQQGJE,PROD_F40FM3,109.92076533333334
CUST_ALM8G3,PROD_R8KA90,109.92076533333334
CUST_VTLB9Q,PROD_HVGGS8,109.92076533333334
CUST_YJYVZG,PROD_BKCLCK,109.92076533333334
CUST_WHQYBH,PROD_ET69QF,109.92076533333334
CUST_DYCNTP,PROD_ROEF54,109.92076533333334
CUST_20PJD9,PROD_9HLU7N,109.92076533333334
CUST_7V50B5,PROD_YQKWSQ,109.92076533333334
CUST_EDLYA5,PROD_4SG4I8,109.92076533333334
CUST_MAVFAQ,PROD_0R5VW7,109.92076533333334
CUST_5MCSRP,PROD_R6R23N,109.92076533333334
CUST_JSIBZX,PROD_O7BEOV,109.92076533333334
CUST_VXY3M6,PROD_KIXM13,109.92076533333334
CUST_4JZ8CM,PROD_ZFT68A,109.92076533333334
CUST_TG5FFY,PROD_0KXS7L,109.92076533333334
CUST_509QVM,PROD_SK7CLI,109.92076533333334
CUST_5HWEZD,PROD_G81UMB,109.92076533333334
CUST_GF2P7G,PROD_Q4Z7JP,109.92076533333334
CUST_3K26JC,PROD_OUL01A,109.92076533333334
CUST_LMIKED,PROD_QHS3Y3,109.92076533333334
CUST_U16AVE,PROD_HO2AOF,109.92076533333334
CUST_JIQQ0L,PROD_873M48,109.92076533333334
CUST_LKRPU2,PROD_JWCTPY,109.92076533333334
CUST_2V33HZ,PROD_4A4ZNA,109.92076533333334
CUST_JOOPXB,PROD_IHJAA8,109.92076533333334
CUST_SX2P91,PROD_Q5CXZO,109.92076533333334
CUST_EKTUAH,PROD_4FJNXF,109.92076533333334
CUST_B20YU3,PROD_MYGEI3,109.92076533333334
CUST_SDVKB4,PROD_O8K4QF,109.92076533333334
CUST_NOF90Q,PROD_K9WN1M,109.92076533333334
CUST_1C2VAJ,PROD_3Z3DMF,109.92076533333334
CUST_KD8OJ6,PROD_1RBIH4,109.92076533333334
CUST_II8AR9,PROD_QS4DJM,109.92076533333334
CUST_5GMWT7,PROD_DMB21X,109.92076533333334
CUST_C0IFE0,PROD_OWMBZ4,109.92076533333334
CUST_C53FFA,PROD_I3R8ZM,109.92076533333334
CUST_YHJGER,PROD_JAC77V,109.92076533333334
CUST_23WHFQ,PROD_DMMVQB,109.92076533333334
CUST_Z8ODQB,PROD_NP15ZS,109.92076533333334
CUST_WYM7PK,PROD_GR8OP7,109.92076533333334
CUST_MHYFO8,PROD_8NC7Y3,109.92076533333334
CUST_P7MDKP,PROD_QXCM5U,109.92076533333334
CUST_QSP3KN,PROD_KDSZ0B,109.92076533333334
CUST_RP4H3Y,PROD_D6D4TR,109.92076533333334
CUST_EM4MV1,PROD_QLMKLZ,109.92076533333334
CUST_42HLQF,PROD_VDYN2B,109.92076533333334
CUST_LXJX2V,PROD_G1ZI50,109.92076533333334
CUST_JRQPUM,PROD_57B5OI,109.92076533333334
CUST_CSWTMU,PROD_ZHBD8T,109.92076533333334
CUST_LI6T8W,PROD_Z6NAT2,109.92076533333334
CUST_1RARSO,PROD_S02Y85,109.92076533333334
CUST_B9H9B4,PROD_PIT537,109.92076533333334
CUST_6JY684,PROD_ZID873,109.92076533333334
CUST_ONXTD1,PROD_0R5CVT,109.92076533333334
CUST_T0NIHZ,PROD_33SG36,109.92076533333334
CUST_XZHH35,PROD_EV626B,109.92076533333334
CUST_Y83RAE,PROD_PZ4D9C,109.92076533333334
CUST_S04624,PROD_X8843V,109.92076533333334
CUST_4VHF62,PROD_UVTI6W,109.92076533333334
CUST_07BUY9,PROD_8LXEE5,109.92076533333334
CUST_OZ7OCM,PROD_2NOS09,109.92076533333334
CUST_JS4VEH,PROD_5QU9PB,109.92076533333334
CUST_OQJFTJ,PROD_ZQFBZN,109.92076533333334
CUST_CG0ZQY,PROD_DJX0R5,109.92076533333334
CUST_WWWIT5,PROD_Z571CL,109.92076533333334
CUST_16OMON,PROD_RG34SD,109.92076533333334
CUST_EECVI5,PROD_J9JI4R,109.92076533333334
CUST_BTA093,PROD_7H38PW,109.92076533333334
CUST_NQV69I,PROD_SXX5R7,109.92076533333334
CUST_WZ3G7Z,PROD_TEW0X1,109.92076533333334
CUST_MB2VKQ,PROD_02TZBI,109.92076533333334
CUST_PWXIRO,PROD_37TN4V,109.92076533333334
CUST_48XYXW,PROD_FES0QO,109.92076533333334
CUST_FP0BZ4,PROD_B5KVCN,109.92076533333334
CUST_H6N3AA,PROD_63IW5F,109.92076533333334
CUST_KWLYA4,PROD_TH6GOT,109.92076533333334
CUST_KH0XAI,PROD_PQZU7T,109.92076533333334
CUST_QBQF1P,PROD_UXE60R,109.92076533333334
CUST_EREJIC,PROD_FVR88M,109.92076533333334
CUST_58N0MJ,PROD_AK3R1L,109.92076533333334
CUST_52OWNR,PROD_JRE1NC,109.92076533333334
CUST_LMWRL7,PROD_JSTXXZ,109.92076533333334
CUST_MKI099,PROD_DZECZ4,109.92076533333334
CUST_XFXDFI,PROD_G55CME,109.92076533333334
CUST_M7UXYL,PROD_MZ3VC1,109.92076533333334
CUST_2UYC64,PROD_I2PRKU,109.92076533333334
CUST_YAJ3SN,PROD_7LH74L,109.92076533333334
CUST_RK6UA6,PROD_Y48ZO7,109.92076533333334
CUST_O2X8UW,PROD_OP51Z0,109.92076533333334
CUST_TY0885,PROD_YZZV9Q,109.92076533333334
CUST_PQ9I3U,PROD_2US8WY,109.92076533333334
CUST_1OTG9G,PROD_B3L50A,109.92076533333334
CUST_2VOT3U,PROD_BZBY7V,109.92076533333334
CUST_XF20C1,PROD_LFSF6D,109.92076533333334
CUST_ZPXJCV,PROD_JN2U96,109.92076533333334
CUST_RVSFHW,PROD_GE61RG,109.92076533333334
CUST_0HRXV8,PROD_ZR5OSJ,109.92076533333334
CUST_Z2127K,PROD_1940Y5,109.92076533333334
CUST_9DFE6Y,PROD_SGPWU3,109.92076533333334
CUST_XY7TTB,PROD_CM7L4N,109.92076533333334
CUST_7VVXQJ,PROD_TS910X,109.92076533333334
CUST_MKIBGY,PROD_4JMMAN,109.92076533333334
CUST_HRTFYW,PROD_IMD341,109.92076533333334
CUST_3KIC2N,PROD_HA7S89,109.92076533333334
CUST_6VQ11M,PROD_6RQWW2,109.92076533333334
CUST_XAASGH,PROD_XVOE84,109.92076533333334
CUST_2B0930,PROD_42YO0S,109.92076533333334
CUST_M1DA39,PROD_MESDOR,109.92076533333334
CUST_HXWWZ1,PROD_XLF9JG,109.92076533333334
CUST_XHBZJ5,PROD_RLPPHW,109.92076533333334
CUST_RUQAV9,PROD_6XV33U,109.92076533333334
CUST_NC420F,PROD_7OIUDP,109.92076533333334
CUST_0BOPZ4,PROD_PYF9S3,109.92076533333334
CUST_L5A6Z0,PROD_A04DMH,109.92076533333334
CUST_CEK4TW,PROD_9NAAQ3,109.92076533333334
CUST_QG8EBS,PROD_1ONV13,109.92076533333334
CUST_2H64KQ,PROD_U3W2TO,109.92076533333334
CUST_S1POUI,PROD_PWDTY8,109.92076533333334
CUST_QU7QVL,PROD_LMZ8FO,109.92076533333334
CUST_C7R986,PROD_HT2T9I,109.92076533333334
CUST_V3JN1Q,PROD_2B6I15,109.92076533333334
CUST_UICOL9,PROD_R7LL5R,109.92076533333334
CUST_21OQF6,PROD_EQUHO5,109.92076533333334
CUST_VFC9WV,PROD_923N7V,109.92076533333334
CUST_7QT32B,PROD_XV39DS,109.92076533333334
CUST_8F56XX,PROD_B4TVJ1,109.92076533333334
CUST_0FDTYG,PROD_0M7HQH,109.92076533333334
CUST_N3BEWX,PROD_JJPZXX,109.92076533333334
CUST_VDFCPL,PROD_LD1WUD,109.92076533333334
CUST_P2OB3Z,PROD_8L3A5P,109.92076533333334
CUST_CEUQBR,PROD_NFCW13,109.92076533333334
CUST_7EI0TU,PROD_G1CT4A,109.92076533333334
CUST_EZ7G67,PROD_55SDLW,109.92076533333334
CUST_4HCZ4J,PROD_QBQTYY,109.92076533333334
CUST_2TP1JE,PROD_SU2UFG,109.92076533333334
CUST_S8T6BC,PROD_SVXWZP,109.92076533333334
CUST_USQEXX,PROD_MD9PLR,109.92076533333334
CUST_45BG5Y,PROD_BZX6VM,109.92076533333334
CUST_LJXPPK,PROD_FNU9BU,109.92076533333334
CUST_F37HLY,PROD_ZDWE03,109.92076533333334
CUST_7V5ZLE,PROD_X29H9F,109.92076533333334
CUST_Q8SMFJ,PROD_SZLN93,109.92076533333334
CUST_9UWVJ2,PROD_C2DJ9K,109.92076533333334
CUST_T24E32,PROD_IUAMSK,109.92076533333334
CUST_I9AK1Z,PROD_5WOS67,109.92076533333334
CUST_KA323X,PROD_K7B6ET,109.92076533333334
CUST_0CPBHE,PROD_N2BLGN,109.92076533333334
CUST_IK37S2,PROD_Q77T88,109.92076533333334
CUST_9SIQNK,PROD_ENHPC9,109.92076533333334
CUST_TO3VO3,PROD_STQPXF,109.92076533333334
CUST_WF5RXR,PROD_XMJ9FC,109.92076533333334
CUST_81LJXG,PROD_0OTLOP,109.92076533333334
CUST_LGW85W,PROD_39J5LM,109.92076533333334
CUST_RFB8H6,PROD_EBMQDM,109.92076533333334
CUST_GFQY0Y,PROD_A280PQ,109.92076533333334
CUST_JU4NWS,PROD_RDRBL8,109.92076533333334
CUST_74KZMX,PROD_BEJHHC,109.92076533333334
CUST_V4D1Y8,PROD_9S0PZG,109.92076533333334
CUST_AXATBL,PROD_KA63AA,109.92076533333334
CUST_U7QHN4,PROD_SKOJXN,109.92076533333334
CUST_KRIBKJ,PROD_LHFUJG,109.92076533333334
CUST_OOMOH9,PROD_KIBB5T,109.92076533333334
CUST_H51GN7,PROD_XMWQFT,109.92076533333334
CUST_L70EYK,PROD_2HW3DR,109.92076533333334
CUST_9J3KWI,PROD_FYH0R4,109.92076533333334
CUST_F2WOI0,PROD_VPI6Q8,109.92076533333334
CUST_U4U7B3,PROD_EQ1ZA8,109.92076533333334
CUST_E1HPE8,PROD_VKY7VN,109.92076533333334
CUST_FUXOON,PROD_5T6JNW,109.92076533333334
CUST_BGYY7E,PROD_AIB1L8,109.92076533333334
CUST_4YAIUC,PROD_WRF7HD,109.92076533333334
CUST_9O5GBY,PROD_JVL83M,109.92076533333334
CUST_WBQ440,PROD_ZPYI9M,109.92076533333334
CUST_4HHULB,PROD_YNQ0M0,109.92076533333334
CUST_AT8NM1,PROD_17AWYX,109.92076533333334
CUST_OKKCGC,PROD_MIYJDA,109.92076533333334
CUST_X0PT7A,PROD_YU9RUZ,109.92076533333334
CUST_AOHTHN,PROD_1P5RUA,109.92076533333334
CUST_E5CKK2,PROD_P73FGJ,109.92076533333334
CUST_5B0O2Y,PROD_K81MG2,109.92076533333334
CUST_5J5G3D,PROD_ILY7UA,109.92076533333334
CUST_6S7W5J,PROD_T28OZV,109.92076533333334
CUST_IQ2Z1T,PROD_F17ISK,109.92076533333334
CUST_EY0UFM,PROD_M4T8TF,109.92076533333334
CUST_5MTN1N,PROD_E8448I,109.92076533333334
CUST_A7SNXF,PROD_2TTBKE,109.92076533333334
CUST_S5D9AV,PROD_K0YDVM,109.92076533333334
CUST_G6GIYF,PROD_SLG9NA,109.92076533333334
CUST_7JTGG7,PROD_E01Z63,109.92076533333334
CUST_TQUIMQ,PROD_92V2Q3,109.92076533333334
CUST_YSKCTI,PROD_30WBOJ,109.92076533333334
CUST_WFX0TA,PROD_M915SU,109.92076533333334
CUST_7P8NSW,PROD_RCGLEQ,109.92076533333334
CUST_T0K2MW,PROD_67UFLF,109.92076533333334
CUST_DKE5LN,PROD_06NPLG,109.92076533333334
CUST_Z3D5BS,PROD_BK0WAI,109.92076533333334
CUST_1IYNHV,PROD_IP5RNX,109.92076533333334
CUST_3DIIV5,PROD_9JAK1C,109.92076533333334
CUST_85Z8U9,PROD_GBAJMP,109.92076533333334
CUST_ZVWG1W,PROD_7IVYCI,109.92076533333334
CUST_FZ6COV,PROD_NWLG1K,109.92076533333334
CUST_0HNYBS,PROD_D0953P,109.92076533333334
CUST_IQHC6P,PROD_61GWSR,109.92076533333334
CUST_Y433R6,PROD_5F5AZD,109.92076533333334
CUST_8S9US6,PROD_OQITDK,109.92076533333334
CUST_6BQGS5,PROD_2MXYX7,109.92076533333334
CUST_B7QECD,PROD_5FGU9X,109.92076533333334
CUST_8QGE70,PROD_5M49DQ,109.92076533333334
CUST_1S7J4E,PROD_H4VKP9,109.92076533333334
CUST_K3ICDK,PROD_X7JBYP,109.92076533333334
CUST_8ZM029,PROD_3PM4HT,109.92076533333334
CUST_JM28RI,PROD_D9T9PC,109.92076533333334
CUST_5I7CIW,PROD_KVJ9I7,109.92076533333334
CUST_NUPGMC,PROD_5W1X36,109.92076533333334
CUST_XI5BRJ,PROD_ZDIFDL,109.92076533333334
CUST_UU0NES,PROD_YNAKXC,109.92076533333334
CUST_ORDR41,PROD_GA0AHC,109.92076533333334
CUST_E354WU,PROD_LXRVNC,109.92076533333334
CUST_LOL2H4,PROD_DKGSCM,109.92076533333334
CUST_B4DNCO,PROD_ZW9H7S,109.92076533333334
CUST_ST3ROS,PROD_OBVUWW,109.92076533333334
CUST_26AFJ5,PROD_9T4BJL,109.92076533333334
CUST_XYK51A,PROD_DJFUQ5,109.92076533333334
CUST_FTNM13,PROD_QUQNQ9,109.92076533333334
CUST_7UPVFG,PROD_1153N6,109.92076533333334
CUST_04DSG3,PROD_HH6VOD,109.92076533333334
CUST_86ZZUA,PROD_P5IMXN,109.92076533333334
CUST_HO7EX9,PROD_DJR0HQ,109.92076533333334
CUST_ZIMOOB,PROD_50ZMSE,109.92076533333334
CUST_YB6P8Y,PROD_7LGDV3,109.92076533333334
CUST_GJDU9G,PROD_I0YLJU,109.92076533333334
CUST_H84WDK,PROD_2PFRD7,109.92076533333334
CUST_Q9UI01,PROD_3YIJD2,109.92076533333334
CUST_7Y3YII,PROD_9TS2VP,109.92076533333334
CUST_Z0CVKV,PROD_O4RE9S,109.92076533333334
CUST_5GLGNJ,PROD_FPI551,109.92076533333334
CUST_KDF6HH,PROD_ZHY93S,109.92076533333334
CUST_HE4YTJ,PROD_IXU683,109.92076533333334
CUST_6S3XLU,PROD_PHKBWB,109.92076533333334
CUST_DTAWGS,PROD_GNYOAV,109.92076533333334
CUST_CEHHZT,PROD_XPVS1B,109.92076533333334
CUST_Y04UD6,PROD_PSS276,109.92076533333334
CUST_BVZN6A,PROD_QXJDKY,109.92076533333334
CUST_66XM51,PROD_ADL8OZ,109.92076533333334
CUST_8IU3IP,PROD_BZGJHI,109.92076533333334
CUST_4TSTHK,PROD_9NU8XV,109.92076533333334
CUST_7U8SJ4,PROD_F7P2WT,109.92076533333334
CUST_JKCIO9,PROD_6HRFRS,109.92076533333334
CUST_FLQTMN,PROD_KUDFIA,109.92076533333334
CUST_34EKIJ,PROD_ZCCIZW,109.92076533333334
CUST_8JHI0N,PROD_OI0BMP,109.92076533333334
CUST_LKLIYR,PROD_Z63TLM,109.92076533333334
CUST_9BDBVX,PROD_SBVFIP,109.92076533333334
CUST_UHSWT9,PROD_31K4NY,109.92076533333334
CUST_7BHTHS,PROD_GR772R,109.92076533333334
CUST_NHP96S,PROD_L02PVL,109.92076533333334
CUST_V6AHK3,PROD_90M4Q6,109.92076533333334
CUST_78NP44,PROD_22SW8S,109.92076533333334
CUST_L655PK,PROD_7XREH7,109.92076533333334
CUST_GCF3EX,PROD_W63X8E,109.92076533333334
CUST_QH7X71,PROD_FR2ONB,109.92076533333334
CUST_KQ94CT,PROD_0Y9BAP,109.92076533333334
CUST_7ACBMN,PROD_YQ4U99,109.92076533333334
CUST_5VQ8NU,PROD_FY8F98,109.92076533333334
CUST_FWDNYN,PROD_1ZU19I,109.92076533333334
CUST_HPKEVM,PROD_US56KU,109.92076533333334
CUST_M0O23U,PROD_4QAV7U,109.92076533333334
CUST_UALY6F,PROD_2JJEUO,109.92076533333334
CUST_36EEN7,PROD_C43Z70,109.92076533333334
CUST_M2TGBS,PROD_S9AZ91,109.92076533333334
CUST_6G9R16,PROD_M8FYQY,109.92076533333334
CUST_4HBET7,PROD_KE5THX,109.92076533333334
CUST_PLXRAB,PROD_D6RMFM,109.92076533333334
CUST_2QCKWF,PROD_1J20HT,109.92076533333334
CUST_G4BD5D,PROD_EE0OX2,109.92076533333334
CUST_Z24HTD,PROD_JKD0WW,109.92076533333334
CUST_URWO85,PROD_6GFPAE,109.92076533333334
CUST_COV6EY,PROD_QFN7G9,109.92076533333334
CUST_JPV1AL,PROD_TMGNTU,109.92076533333334
CUST_HXXEOB,PROD_8GGBBI,109.92076533333334
