ds,yhat,yhat_lower,yhat_upper
2024-03-26,106.56547451966378,40.93467654326983,173.83772686552385
2024-03-27,110.75541648959157,41.192806507861704,172.7505264003217
2024-03-28,111.68880134866201,42.6329860025848,177.0050878315974
2024-03-29,109.72115798796065,44.114314774831065,176.30639133094147
2024-03-30,110.25863413726033,42.42585528488189,176.5850913712184
2024-03-31,111.86057854980882,42.16178322771741,177.07894554811583
2024-04-01,110.65397637951335,41.81342141038516,177.28589419394962
2024-04-02,106.56308644244187,39.26290288555156,175.51856754151984
2024-04-03,110.75302841235839,47.89532305598871,177.17172498154724
2024-04-04,111.68641327143577,45.33230358216732,179.23749486643433
2024-04-05,109.71876991073583,45.760091811168294,176.56287611212824
2024-04-06,110.25624606003647,44.156965140706674,178.07781701948906
2024-04-07,111.85819047258629,42.024221969502904,175.86351699339232
2024-04-08,110.65158830229012,41.204114689862266,176.9137174590356
2024-04-09,106.56069836522013,41.94466754819268,169.32436180822106
2024-04-10,110.75064033513574,46.289573105918414,172.49100689621062
2024-04-11,111.68402519420955,45.89931095738197,174.78857484465473
2024-04-12,109.71638183351101,39.88612200567463,176.66873972517467
2024-04-13,110.25385798281751,40.88208098849992,180.8250548534679
2024-04-14,111.85580239536549,43.85673778176514,183.46623672280904
2024-04-15,110.6492002250637,44.025843224351725,177.95528123622853
2024-04-16,106.55831028799844,43.36659005908863,175.43916039434245
2024-04-17,110.74825225791889,42.95661680890104,178.3467108460622
2024-04-18,111.68163711698782,38.24495773850063,170.07099200267263
2024-04-19,109.71399375629491,35.272602072567715,176.5011615560313
2024-04-20,110.25146990559854,44.53653244855155,174.22145988056744
2024-04-21,111.85341431813937,45.36713907512177,180.10264778309633
2024-04-22,110.64681214783725,42.79290094655436,173.7236616608642
2024-04-23,106.55592221077598,42.55014311974092,173.53468797035697
2024-04-24,110.74586418069914,45.48161931898794,177.37273893537431
2024-04-25,111.67924903976551,42.35943359328992,178.16458943693485
2024-04-26,109.7116056790753,41.28077663684097,174.8939557483064
2024-04-27,110.24908182837957,43.59661227016999,175.93620416620996
2024-04-28,111.85102624092045,45.24886569806372,178.5569968340807
2024-04-29,110.64442407063132,44.92790082512962,179.79847439357798
2024-04-30,106.55353413355336,40.370881262531434,175.02330977481844
2024-05-01,110.74347610347938,44.66231612027467,179.07645782270905
2024-05-02,111.67686096254825,45.9719058885945,177.46674454373291
2024-05-03,109.70921760184528,39.34853074211782,175.8651645517032
2024-05-04,110.24669375115573,42.827259966784375,176.08687157083452
2024-05-05,111.8486381636979,44.0797679546717,175.77271313321117
2024-05-06,110.64203599340489,41.56168310123055,175.84943267571347
2024-05-07,106.55114605633092,39.21852069612392,170.18872094953213
2024-05-08,110.74108802625966,42.02855546646487,179.90820468372684
2024-05-09,111.67447288532202,48.94822491113067,177.26574635827282
2024-05-10,109.70682952462566,42.49705289993313,174.4551123255841
2024-05-11,110.24430567392587,46.006134186216116,178.6626272214251
2024-05-12,111.84625008647537,46.19018564405587,180.59619121221112
2024-05-13,110.63964791618167,46.08184006918485,176.73073700625588
2024-05-14,106.5487579791099,41.04337695433783,168.83057986436958
2024-05-15,110.7386999490428,40.00373536330236,177.29474184842823
2024-05-16,111.6720848081087,45.750213436229686,181.8036269990283
2024-05-17,109.70444144740604,43.3907056752825,176.46794703372657
2024-05-18,110.24191759670205,45.085895184919096,179.05231191764514
2024-05-19,111.84386200925283,47.962514657049596,182.68599576826438
2024-05-20,110.63725983895526,46.0231140135172,180.14036296707678
2024-05-21,106.54636990188746,40.44192422134853,172.90058892274422
2024-05-22,110.73631187180673,48.068408670862645,177.1613693199537
2024-05-23,111.66969673088245,43.20490203542973,179.53020080104068
2024-05-24,109.702053370176,42.73592028884507,177.50799362818051
2024-05-25,110.23952951948796,46.772020300989595,176.24905318998898
2024-05-26,111.84147393202844,46.15901658041828,185.86868373078048
2024-05-27,110.63487176174772,39.75091242368853,173.34947667535877
2024-05-28,106.54398182466501,38.00515493486035,170.64520235576373
2024-05-29,110.73392379458987,44.51275563898701,175.07283842246736
2024-05-30,111.66730865366074,48.35300863810714,182.61543727992637
2024-05-31,109.69966529295638,39.681769441302855,179.6291859244701
2024-06-01,110.2371414422641,46.044882527215314,173.09108212986223
2024-06-02,111.83908585480589,45.85698799112482,174.3578727446458
2024-06-03,110.63248368452128,42.27940960311985,180.40994574022886
2024-06-04,106.54159374744403,45.41664531830453,174.72966270892874
2024-06-05,110.73153571736722,38.61101145295155,178.1862148743762
2024-06-06,111.66492057643897,45.2798266559589,178.22917687972992
2024-06-07,109.6972772157403,46.028945048723784,177.96252408891388
2024-06-08,110.23475336504026,41.259429180007075,176.2420436591182
2024-06-09,111.83669777758699,45.84275835675017,178.66234089719134
2024-06-10,110.63009560729645,41.84773161111808,176.94829737458366
2024-06-11,106.53920567022158,41.86061133175348,179.05808172727913
2024-06-12,110.72914764013116,43.8728326876465,177.64080304067775
2024-06-13,111.66253249921724,45.269476473698774,174.79139405938216
2024-06-14,109.69488913852067,44.041410102604864,176.5030014207818
2024-06-15,110.23236528782617,41.638252732741584,182.4181883475868
2024-06-16,111.83430970036085,40.62279616216987,173.49479366234775
2024-06-17,110.62770753007163,46.153390834818644,180.83121886014877
2024-06-18,106.53681759299896,44.01443251769064,175.57228453323302
2024-06-19,110.72675956291141,42.19908301594507,176.30644798987083
2024-06-20,111.66014442199099,44.96796540676795,178.20736767505693
2024-06-21,109.69250106129587,46.950642298157845,172.81718188698386
2024-06-22,110.22997721060233,40.805217494575004,175.82383365057476
2024-06-23,111.83192162314005,43.994970364614446,181.01568404536323
2024-06-24,110.62531945284678,42.24520593201131,177.25688534652426
2024-06-25,106.5344295157765,41.37829866462353,170.08268383932713
2024-06-26,110.72437148569458,44.24182512461197,181.11546092142694
2024-06-27,111.65775634477374,48.41367947821618,176.02667261456267
2024-06-28,109.69011298407104,42.29423209228195,175.4701927593663
2024-06-29,110.22758913337736,49.79787747581628,180.1144275002353
2024-06-30,111.82953354591751,46.40132268570956,178.694489217631
2024-07-01,110.62293137562038,43.44494183389697,173.0818513085969
2024-07-02,106.53204143855477,43.63581281601596,172.88216650854181
2024-07-03,110.72198340847771,46.489689013939234,178.0475514521828
2024-07-04,111.65536826755144,45.276153544071626,177.2842969846657
2024-07-05,109.68772490684621,50.668868938591366,180.56591796305787
2024-07-06,110.2252010561535,46.98312653301536,179.855964711251
2024-07-07,111.82714546869856,43.91361154194091,183.41313132546986
2024-07-08,110.62054329839714,41.50120793922926,176.67260446572408
2024-07-09,106.52965336133288,39.295141985644335,170.45572726733863
2024-07-10,110.71959533125508,49.426173802557166,179.30396524688646
2024-07-11,111.65298019032969,42.556318872374526,179.3373928883743
2024-07-12,109.6853368296266,45.807097910474006,172.92251053270886
2024-07-13,110.22281297893457,39.99695050421628,177.57383782639795
2024-07-14,111.82475739147964,44.12044831745021,183.24736641880878
2024-07-15,110.61815522118802,40.163825513826836,175.12985089160418
2024-07-16,106.52726528411114,38.941615858106374,170.12593005102616
2024-07-17,110.71720725403821,46.117809800728764,179.47964423441243
2024-07-18,111.65059211310347,44.82244325597041,180.5277463216446
2024-07-19,109.68294875239657,44.19107900278032,174.69059559829122
2024-07-20,110.2204249017047,43.82836722883294,178.86574718033063
2024-07-21,111.8223693142535,42.14078761554195,175.03352894611498
2024-07-22,110.61576714396318,42.925667880017876,173.99693754035272
2024-07-23,106.52487720688872,38.33978240763349,169.3065434562375
2024-07-24,110.71481917681847,50.37401595167055,173.63441178670726
2024-07-25,111.64820403587724,44.14527761846211,174.7652164799682
2024-07-26,109.68056067518569,38.63260658520287,178.73935860671145
2024-07-27,110.21803682448574,44.39236954086315,177.125318612837
2024-07-28,111.81998123703458,43.377533275944224,178.741597419181
2024-07-29,110.61337906673675,41.6454022332089,175.39326673819133
2024-07-30,106.52248912966698,39.54755982746186,176.48201241502954
2024-07-31,110.7124310995824,42.625412036097224,183.60449626573256
2024-08-01,111.64581595865998,39.82201117442087,180.26807984990447
2024-08-02,109.67817259795565,41.06526637435933,179.1566333093537
2024-08-03,110.2156487472619,43.72487687278277,175.7774095915643
2024-08-04,111.81759315981206,49.81187600872809,177.86580056048135
2024-08-05,110.61099098951033,42.350645559079005,181.47230881646908
2024-08-06,106.52010105244453,47.64987688866584,174.66957737158828
2024-08-07,110.71004302236264,45.27575062670822,177.52874924723406
2024-08-08,111.64342788143374,48.204204242290125,180.40404163081388
2024-08-09,109.67578452073606,47.861345837198975,180.33123465568573
2024-08-10,110.21326067004293,45.45632630954575,179.8572458578561
2024-08-11,111.81520508258764,47.52834229944685,178.81707287537617
2024-08-12,110.60860291230598,46.56589293817193,183.6983867959957
2024-08-13,106.51771297522353,39.76037157675259,175.5834638119535
2024-08-14,110.70765494514582,42.331485946291686,182.6655760214049
2024-08-15,111.64103980421199,42.18129200482258,179.74240852123654
2024-08-16,109.67339644351996,46.89999006499225,171.15840215156518
2024-08-17,110.21087259281907,41.513092687631556,178.5237609334826
2024-08-18,111.81281700536512,46.22272803226264,177.79238923746956
2024-08-19,110.60621483508118,44.31206829035664,175.84880678105503
2024-08-20,106.51532489800107,37.60387269124828,169.9611686811982
2024-08-21,110.70526686792606,45.87528076912776,176.44505585306413
2024-08-22,111.63865172699418,42.75375752486279,180.13651728090787
2024-08-23,109.67100836629514,45.14787996374372,176.0368168142564
2024-08-24,110.208484515605,44.19243242222784,172.48761490397652
2024-08-25,111.81042892814618,47.22262117637701,181.4003156171469
2024-08-26,110.60382675785475,46.66400118799672,179.84540333160064
2024-08-27,106.51293682077845,37.16632372231208,170.98753281833825
2024-08-28,110.7028787907092,46.93156397762617,177.27745298904537
2024-08-29,111.63626364977243,41.32966232328432,176.7355212011658
2024-08-30,109.6686202890703,49.047396191459455,178.93190579051972
2024-08-31,110.20609643838117,43.586510727908355,178.42207981195878
2024-09-01,111.80804085092365,40.83982724090052,180.70663679321058
2024-09-02,110.60143868062832,43.97802183182635,179.1997799259688
2024-09-03,106.51054874355673,43.59032264693984,176.40177283539245
2024-09-04,110.70049071348657,40.21044515101144,176.0674681457749
2024-09-05,111.63387557255072,47.07265815195709,179.06236457445019
2024-09-06,109.6662322118507,41.759693072732944,177.33992548924584
2024-09-07,110.20370836115131,45.69905730447333,181.28544355637004
2024-09-08,111.80565277369924,48.59652769164544,181.05284859733493
2024-09-09,110.59905060340348,43.950650820079815,179.08326270005608
2024-09-10,106.50816066633502,45.514254872081125,169.40980089011495
2024-09-11,110.69810263626971,44.02901374622381,177.92914763992712
2024-09-12,111.63148749533289,43.22598514493785,173.3699090817342
2024-09-13,109.66384413463108,40.76300057004827,174.31099613619224
2024-09-14,110.20132028393235,43.890566306006605,174.9594217244628
2024-09-15,111.80326469647311,49.084998833478814,180.4566184226829
2024-09-16,110.59666252617865,41.24517634529623,180.0222575051043
2024-09-17,106.50577258911258,33.36487275744326,171.12484980313243
2024-09-18,110.69571455903363,44.59177358975455,175.588968555447
2024-09-19,111.62909941810666,51.22219996011744,180.8588820134889
2024-09-20,109.66145605740624,40.57165602644751,174.47406554978724
2024-09-21,110.19893220671338,41.32446687183533,178.44308242032812
2024-09-22,111.80087661925418,47.398749274177526,174.65271076400995
2024-09-23,110.59427444897112,43.77449879154344,179.51229289763262
2024-09-24,106.50338451189013,41.9370493982612,171.87331236232436
2024-09-25,110.69332648181388,40.82669764924004,182.72901001202843
2024-09-26,111.62671134088941,50.02634196781737,180.24990467697012
2024-09-27,109.65906798018145,46.19926246898924,179.4013169644975
2024-09-28,110.19654412948952,43.54778506156394,176.205283977695
2024-09-29,111.79848854203166,45.747898712457214,179.85305494017862
2024-09-30,110.59188637174468,44.598737059434974,180.449320666175
2024-10-01,106.5009964346684,39.32780681768833,170.5232219399739
2024-10-02,110.69093840459415,46.51869208813751,178.33011275324682
2024-10-03,111.62432326366317,44.02253245356065,181.91611684906522
2024-10-04,109.65667990296535,46.09393587694043,177.70143672859098
2024-10-05,110.19415605226568,45.98027384023441,174.7693955234352
2024-10-06,111.79610046481272,39.183389542648975,179.5228311587021
2024-10-07,110.58949829452148,42.737290817160556,177.12140523528822
2024-10-08,106.49860835744667,35.02688420748326,171.53532283812314
2024-10-09,110.68855032735809,39.363770367283266,177.30062565234005
2024-10-10,111.62193518644142,43.14836974416175,174.78233503380767
2024-10-11,109.65429182574573,41.95083061809563,173.1223980949628
2024-10-12,110.19176797504072,45.28957248610121,175.16200990432034
2024-10-13,111.79371238759018,38.23572495922047,176.54339637250408
2024-10-14,110.58711021729503,39.11764060792125,178.35151135601183
2024-10-15,106.49622028022405,39.90240755369933,170.54824545733524
2024-10-16,110.68616225013834,41.50513115236579,182.351177849721
2024-10-17,111.61954710921518,44.419072532543524,174.4793080066231
2024-10-18,109.6519037485157,43.974181527413975,175.88923243836555
2024-10-19,110.18937989782665,45.618944795935825,180.42025971252968
2024-10-20,111.79132431036578,54.864139095637235,179.33227643026015
2024-10-21,110.58472214007021,44.44639781317976,178.6582316664975
2024-10-22,106.49383220300231,38.66160867952185,162.90430078971457
2024-10-23,110.68377417292147,45.150828567384195,174.66540988029584
2024-10-24,111.61715903199345,47.60050365406545,180.42455532578177
2024-10-25,109.64951567129609,45.405094967889575,176.7249179314983
2024-10-26,110.18699182060278,40.41990395363729,172.88226465143592
2024-10-27,111.78893623314325,43.04877921755653,184.754786512689
2024-10-28,110.58233406284378,44.69763852718544,177.29106864482577
2024-10-29,106.49144412578062,40.603040967423695,174.12995698452946
2024-10-30,110.68138609569884,43.39867809158106,181.18401672294536
2024-10-31,111.61477095477565,38.803318773339655,178.48519342963513
2024-11-01,109.64712759407125,40.07086274619612,172.62931809106428
2024-11-02,110.18460374337894,41.674443878089505,171.6705689578383
2024-11-03,111.78654815592432,49.143606277431935,182.24583703447132
2024-11-04,110.57994598561895,45.462492110275555,177.75162138693867
2024-11-05,106.48905604855726,41.54947584536475,173.90747580567916
2024-11-06,110.67899801848198,39.9363158660297,177.99262476851106
2024-11-07,111.6123828775539,41.657753457639686,174.1761658974554
2024-11-08,109.64473951685517,45.68346001049405,179.36013029039563
2024-11-09,110.18221566615998,41.15080466440178,175.1678122263839
2024-11-10,111.7841600786982,49.90367216773432,180.57951454356544
2024-11-11,110.5775579084114,42.624058350690454,174.0360224330947
2024-11-12,106.48666797133626,37.48119570527261,172.72607949438876
2024-11-13,110.67660994126511,48.61198236009773,178.3574889478928
2024-11-14,111.60999480032766,41.49255693058413,177.22446381060126
2024-11-15,109.64235143963036,41.10691091232973,177.86743602174727
2024-11-16,110.17982758892525,42.11400558012025,173.70208751347306
2024-11-17,111.78177200147927,41.35395027538497,176.56513299611996
2024-11-18,110.57516983118659,42.38414765867707,179.76679684021386
2024-11-19,106.48427989411381,34.07226194790446,170.55841270398182
2024-11-20,110.67422186404539,41.65831313126105,175.50826434057797
2024-11-21,111.60760672311041,48.50783421250916,177.19406055492004
2024-11-22,109.63996336240554,45.283096025553334,172.1274409347541
2024-11-23,110.17743951171116,44.91075287028589,173.86706898055456
2024-11-24,111.77938392426033,40.49484669975324,175.99031840822087
2024-11-25,110.57278175396176,42.74782585853738,178.82573826804312
2024-11-26,106.48189181689207,34.005399434951535,169.9714892561261
2024-11-27,110.6718337868122,44.971795397506085,183.86831448838282
2024-11-28,111.60521864588416,40.030055379810214,174.06407221090288
2024-11-29,109.63757528518072,44.843890516206415,175.09403589874242
2024-11-30,110.17505143448732,41.5906596233916,177.92887701391632
2024-12-01,111.7769958470378,45.19584087507754,183.19920011725142
2024-12-02,110.57039367675424,39.05000424193002,178.4157523350877
2024-12-03,106.47950373967035,44.18847112293455,171.62613669371737
2024-12-04,110.66944570958957,41.60275398992834,178.3629031328319
2024-12-05,111.60283056867084,42.88059100137239,180.16690160750642
2024-12-06,109.63518720796108,44.636678982532764,177.38913872562736
2024-12-07,110.17266335726836,44.018246120542635,175.1734873221958
2024-12-08,111.774607769817,44.63246766073645,178.70921677878897
2024-12-09,110.56800559952782,47.4418094822309,174.0268785736671
2024-12-10,106.47711566244863,39.75018969753944,173.15004417813546
2024-12-11,110.66705763237272,42.995872117035745,172.84568795802525
2024-12-12,111.60044249144464,42.87807707858869,178.2017866494433
2024-12-13,109.632799130745,45.61449644610976,182.9662907377172
2024-12-14,110.1702752800494,46.93886482369826,177.6170701451337
2024-12-15,111.77221969259085,45.618934664368545,179.12789069680704
2024-12-16,110.56561752230456,43.56548480412434,178.9627095154975
2024-12-17,106.47472758522618,42.36007930248483,176.06951595014326
2024-12-18,110.66466955515297,43.390329241652815,182.0778633238694
2024-12-19,111.59805441421838,46.96188124462999,178.76171633834718
2024-12-20,109.63041105352538,42.547672504724005,175.91395079145653
2024-12-21,110.16788720283044,48.41848114143035,180.36296478047004
2024-12-22,111.76983161536832,40.04083180411491,180.92098150814778
2024-12-23,110.56322944507815,45.45063020624885,179.3956344085653
2024-12-24,106.47233950800357,37.900035071350885,171.70188336304912
2024-12-25,110.6622814779332,44.52477744665367,171.78137565234553
2024-12-26,111.59566633700113,52.34384229634336,181.6947050551306
2024-12-27,109.62802297629536,43.44542598440388,175.05523083632426
2024-12-28,110.16549912560657,46.07883267720785,180.83468233927178
2024-12-29,111.76744353814394,44.64440041072465,176.0196204358058
2024-12-30,110.56084136785172,48.049071841280856,177.57681082429596
